timestep,num-issues,num-choices,num-labels,strenght-of-influence,multi-issue-discourse,ignorring,prob-droping-label,SW-index,cosine-similarity
0,1,2,6,20,20,0,0.01,0.9984965527870684,0.9986643680321882
0,1,2,6,20,20,1,0.01,0.9986596451495372,0.9986372363469124
0,1,2,10,20,20,0,0.01,0.996569113236971,0.9965815175006708
0,1,2,10,20,20,1,0.01,0.9969564144700164,0.9964737909743582
0,1,5,2,20,20,0,0.01,0.998893957854829,0.9990775585160409
0,1,5,2,20,20,1,0.01,0.9989712040646892,0.9985956108555996
0,1,5,6,20,20,0,0.01,0.997297312875756,0.9939553100617684
0,1,5,6,20,20,1,0.01,0.9968391399814148,0.9930817194101978
0,1,5,10,20,20,0,0.01,0.9948565715335173,0.986592084003114
0,1,5,10,20,20,1,0.01,0.99505372357526,0.9869864104969353
0,1,10,2,20,20,0,0.01,0.99829170075456,0.9970720681057916
0,1,10,2,20,20,1,0.01,0.9985138181984348,0.9977104252851968
0,1,10,6,20,20,0,0.01,0.9951525964734604,0.9846310056757808
0,1,10,6,20,20,1,0.01,0.9955658001551696,0.98560337658278
0,1,10,10,20,20,0,0.01,0.992122061429439,0.972326094594144
0,1,10,10,20,20,1,0.01,0.9915369694903649,0.9702049260889885
0,5,2,2,20,20,0,0.01,0.9993465955751116,0.9997691437324168
0,5,2,2,20,20,1,0.01,0.9994643120361936,0.9996772325057632
0,5,2,6,20,20,0,0.01,0.9982945445407496,0.9984525769125648
0,5,2,6,20,20,1,0.01,0.9980853905312328,0.9980678203135436
0,5,2,10,20,20,0,0.01,0.9968565627633096,0.9964405794007062
0,5,2,10,20,20,1,0.01,0.9969361579859748,0.9965236507137144
0,5,5,2,20,20,0,0.01,0.99897974037459,0.9990260700342488
0,5,5,2,20,20,1,0.01,0.9989654570079354,0.9988555572344016
0,5,5,6,20,20,0,0.01,0.9969628454400508,0.9929601986552224
0,5,5,6,20,20,1,0.01,0.9970385433871763,0.9932508571792044
0,5,5,10,20,20,0,0.01,0.9947951587467432,0.986600936796758
0,5,5,10,20,20,1,0.01,0.994858587634519,0.986862719371261
0,5,10,2,20,20,0,0.01,0.9984972288549124,0.9977113757459666
0,5,10,2,20,20,1,0.01,0.9982947145776176,0.9974990378910962
0,5,10,6,20,20,0,0.01,0.995394092145542,0.985223570429516
0,5,10,6,20,20,1,0.01,0.9952177279324184,0.9848055081741428
0,5,10,10,20,20,0,0.01,0.9921391230889464,0.9715025401311144
0,5,10,10,20,20,1,0.01,0.9919336022749106,0.9712256148449516
0,10,2,2,20,20,0,0.01,0.9994610810079458,0.9997645496545228
0,10,2,2,20,20,1,0.01,0.9992873996095492,0.999657925901007
0,10,2,6,20,20,0,0.01,0.9980841680044464,0.9981657786500212
0,10,2,6,20,20,1,0.01,0.998247280708344,0.9982801331178428
0,10,2,10,20,20,0,0.01,0.9968994275633364,0.9965165934395286
0,10,2,10,20,20,1,0.01,0.9973189525669396,0.9970138090811416
0,10,5,2,20,20,0,0.01,0.9990522208277932,0.9990063535856032
0,10,5,2,20,20,1,0.01,0.9989792406410564,0.9988939135861364
0,10,5,6,20,20,0,0.01,0.9968956280195356,0.9930769452233926
0,10,5,6,20,20,1,0.01,0.9970017058078962,0.9931058100562208
0,10,5,10,20,20,0,0.01,0.994843138048291,0.9868145562547378
0,10,5,10,20,20,1,0.01,0.9949865930558596,0.9870063902529382
0,10,10,2,20,20,0,0.01,0.9983601866274012,0.9975311330548012
0,10,10,2,20,20,1,0.01,0.9983832981970922,0.9975546208382902
0,10,10,6,20,20,0,0.01,0.9953570633405158,0.9852458370837204
0,10,10,6,20,20,1,0.01,0.9951287761455248,0.9845385040614762
0,10,10,10,20,20,0,0.01,0.992264013064422,0.9724433895637828
0,10,10,10,20,20,1,0.01,0.9922741579274964,0.9721137038402754
100,1,2,2,20,20,0,0.01,0.0,1.0
100,1,2,2,20,20,1,0.01,0.1276315491358696,0.9488044348929504
100,1,2,6,20,20,0,0.01,0.0960771052607777,0.9992038861382952
100,1,2,6,20,20,1,0.01,0.6034157914026266,0.895538644328786
100,1,2,10,20,20,0,0.01,0.1768153971903013,0.9917189333683056
100,1,2,10,20,20,1,0.01,0.8062350206329816,0.9180107721636628
100,1,5,2,20,20,0,0.01,0.0265536370380452,0.9743125044981986
100,1,5,2,20,20,1,0.01,0.2241279938592646,0.7984001339542023
100,1,5,6,20,20,0,0.01,0.1416732350647685,0.9642386034728232
100,1,5,6,20,20,1,0.01,0.5639051003555156,0.768095400432404
100,1,5,10,20,20,0,0.01,0.1439311873220522,0.9984823256935154
100,1,5,10,20,20,1,0.01,0.8229275657962232,0.8246960147422988
100,1,10,2,20,20,0,0.01,0.002211263992849,0.9999971885464642
100,1,10,2,20,20,1,0.01,0.1451297492144701,0.7856365384040244
100,1,10,6,20,20,0,0.01,0.1000761770321336,0.9549927364827908
100,1,10,6,20,20,1,0.01,0.563649783497834,0.6700832288510288
100,1,10,10,20,20,0,0.01,0.2410654125885892,0.9606271711770952
100,1,10,10,20,20,1,0.01,0.8278661975957057,0.788514854688073
100,5,2,2,20,20,0,0.01,0.2190484292470447,0.9261053115905172
100,5,2,2,20,20,1,0.01,0.24900845927564,0.9010197863845072
100,5,2,6,20,20,0,0.01,0.6961752319642247,0.9248992232498636
100,5,2,6,20,20,1,0.01,0.7601673455394494,0.8958285766504503
100,5,2,10,20,20,0,0.01,0.8705013349390538,0.9451870467611512
100,5,2,10,20,20,1,0.01,0.9036827966264374,0.9285477409351528
100,5,5,2,20,20,0,0.01,0.1751656369044628,0.8796930536699178
100,5,5,2,20,20,1,0.01,0.1764663623906797,0.8536362564378863
100,5,5,6,20,20,0,0.01,0.712337981815811,0.8124257982592056
100,5,5,6,20,20,1,0.01,0.7427366322391866,0.7888026808149311
100,5,5,10,20,20,0,0.01,0.8747959438475932,0.8625504643328858
100,5,5,10,20,20,1,0.01,0.9027488191433884,0.8465268113088734
100,5,10,2,20,20,0,0.01,0.1471408791920331,0.8038405546094484
100,5,10,2,20,20,1,0.01,0.147483933164212,0.8082739780980884
100,5,10,6,20,20,0,0.01,0.7379107541262494,0.7480982202822892
100,5,10,6,20,20,1,0.01,0.7537651634695623,0.7069709382334949
100,5,10,10,20,20,0,0.01,0.8805430277020961,0.7970002711071948
100,5,10,10,20,20,1,0.01,0.897758739249597,0.7766835190902914
100,10,2,2,20,20,0,0.01,0.2307309244641956,0.9326181530226996
100,10,2,2,20,20,1,0.01,0.2377765293770554,0.9276229818388052
100,10,2,6,20,20,0,0.01,0.7968862059499937,0.938766587704168
100,10,2,6,20,20,1,0.01,0.8196473791508686,0.9169854618408708
100,10,2,10,20,20,0,0.01,0.9176639146453558,0.9570442347252148
100,10,2,10,20,20,1,0.01,0.9296646687402528,0.9515883284645148
100,10,5,2,20,20,0,0.01,0.1825652144092923,0.8678880522204785
100,10,5,2,20,20,1,0.01,0.2058743749258589,0.8562310490788737
100,10,5,6,20,20,0,0.01,0.8164418529759228,0.8520222343209017
100,10,5,6,20,20,1,0.01,0.8459913394313099,0.8319432824750762
100,10,5,10,20,20,0,0.01,0.922788984361427,0.8965243159727455
100,10,5,10,20,20,1,0.01,0.9294375820878322,0.878695320619586
100,10,10,2,20,20,0,0.01,0.1426536525023542,0.8528134832575509
100,10,10,2,20,20,1,0.01,0.1925679665274084,0.7992280142859692
100,10,10,6,20,20,0,0.01,0.8426398836975605,0.8137872929385372
100,10,10,6,20,20,1,0.01,0.858540279311333,0.7933228958539363
100,10,10,10,20,20,0,0.01,0.9230993298834173,0.8451661398567619
100,10,10,10,20,20,1,0.01,0.9287756084087756,0.8269541658281931
200,1,2,2,20,20,0,0.01,0.0,1.0
200,1,2,2,20,20,1,0.01,0.1717727718667125,0.9790095318846724
200,1,2,6,20,20,0,0.01,0.0117028646440122,0.9999479382294656
200,1,2,6,20,20,1,0.01,0.2857398305949116,0.9679774049094244
200,1,2,10,20,20,0,0.01,0.0436543079337441,0.9982022900016788
200,1,2,10,20,20,1,0.01,0.4330162017085618,0.9553625603457916
200,1,5,2,20,20,0,0.01,0.0680156291912897,0.973772415473252
200,1,5,2,20,20,1,0.01,0.3325373859680301,0.9079326926841592
200,1,5,6,20,20,0,0.01,0.046561180081291,0.9839186541382114
200,1,5,6,20,20,1,0.01,0.3154837635751581,0.8602374182123625
200,1,5,10,20,20,0,0.01,0.0011085239421625,0.9999989979715987
200,1,5,10,20,20,1,0.01,0.4807514280938881,0.8953018787805987
200,1,10,2,20,20,0,0.01,0.0,1.0
200,1,10,2,20,20,1,0.01,0.2270085237058595,0.8954856701347031
200,1,10,6,20,20,0,0.01,0.0524413924338705,0.963370848962018
200,1,10,6,20,20,1,0.01,0.2888332664921657,0.7901639256679882
200,1,10,10,20,20,0,0.01,0.040732273357308,0.9926366012959518
200,1,10,10,20,20,1,0.01,0.3965189923329373,0.889733297201832
200,5,2,2,20,20,0,0.01,0.2656533368590615,0.9645587301628556
200,5,2,2,20,20,1,0.01,0.3333820709494841,0.9537827020509008
200,5,2,6,20,20,0,0.01,0.3333573409695642,0.9551130358832532
200,5,2,6,20,20,1,0.01,0.5214006628395838,0.9228627840344558
200,5,2,10,20,20,0,0.01,0.5937453255216236,0.9609055810674084
200,5,2,10,20,20,1,0.01,0.769813858088199,0.9251155736842964
200,5,5,2,20,20,0,0.01,0.1998251593822751,0.9289998434989472
200,5,5,2,20,20,1,0.01,0.233153010978993,0.9222832752279956
200,5,5,6,20,20,0,0.01,0.362548013016248,0.8548635562385002
200,5,5,6,20,20,1,0.01,0.4350875250294923,0.8212938558233581
200,5,5,10,20,20,0,0.01,0.6017299089241112,0.8895239257229166
200,5,5,10,20,20,1,0.01,0.7278628643752236,0.8481820783957744
200,5,10,2,20,20,0,0.01,0.1854467178123197,0.9049787814549886
200,5,10,2,20,20,1,0.01,0.1954207836759988,0.9026957454322162
200,5,10,6,20,20,0,0.01,0.3482204448097227,0.7878912701813962
200,5,10,6,20,20,1,0.01,0.4236754531456602,0.7443467343559921
200,5,10,10,20,20,0,0.01,0.6417392070144958,0.8291444822749942
200,5,10,10,20,20,1,0.01,0.7430461971062281,0.7731510252426171
200,10,2,2,20,20,0,0.01,0.2248253992140474,0.9682871105407436
200,10,2,2,20,20,1,0.01,0.2392377894696617,0.9659559510602448
200,10,2,6,20,20,0,0.01,0.4358208437547203,0.9523618318668268
200,10,2,6,20,20,1,0.01,0.5585713298313936,0.9266405948988372
200,10,2,10,20,20,0,0.01,0.7157774016819636,0.9614128143633492
200,10,2,10,20,20,1,0.01,0.7952338854405343,0.9513419376863308
200,10,5,2,20,20,0,0.01,0.1871078262749252,0.9336207620733742
200,10,5,2,20,20,1,0.01,0.2091928689502778,0.9293532538592728
200,10,5,6,20,20,0,0.01,0.4555102942802841,0.8698472176872887
200,10,5,6,20,20,1,0.01,0.5393782813155796,0.839017495700411
200,10,5,10,20,20,0,0.01,0.7497570589098299,0.9079812281128952
200,10,5,10,20,20,1,0.01,0.8232937863389379,0.875767761418906
200,10,10,2,20,20,0,0.01,0.137184395146213,0.923335375017084
200,10,10,2,20,20,1,0.01,0.1890687785958879,0.895505801100151
200,10,10,6,20,20,0,0.01,0.4537707796095299,0.8387816509732516
200,10,10,6,20,20,1,0.01,0.523059096854424,0.790382398120185
200,10,10,10,20,20,0,0.01,0.7960389831642929,0.8533872808369113
200,10,10,10,20,20,1,0.01,0.8456314861789714,0.8317438554094675
300,1,2,2,20,20,0,0.01,0.0,1.0
300,1,2,2,20,20,1,0.01,0.1905981135589778,0.9927712823678888
300,1,2,6,20,20,0,0.01,0.0,1.0
300,1,2,6,20,20,1,0.01,0.150975389893018,0.9963927661778014
300,1,2,10,20,20,0,0.01,0.006971910001908,0.9999944143930484
300,1,2,10,20,20,1,0.01,0.2408736304227189,0.985308357275734
300,1,5,2,20,20,0,0.01,0.0769831299506211,0.9907268860617836
300,1,5,2,20,20,1,0.01,0.3623650166250599,0.9615169933569728
300,1,5,6,20,20,0,0.01,0.0325919474776212,0.9950950302731691
300,1,5,6,20,20,1,0.01,0.2503773943562752,0.9546429690116656
300,1,5,10,20,20,0,0.01,0.0,1.0
300,1,5,10,20,20,1,0.01,0.2222411557057811,0.96844268006068
300,1,10,2,20,20,0,0.01,0.0,1.0
300,1,10,2,20,20,1,0.01,0.255230870578279,0.9606479235552964
300,1,10,6,20,20,0,0.01,0.0482202847564196,0.9894719594435224
300,1,10,6,20,20,1,0.01,0.2383290181709033,0.9372901713056688
300,1,10,10,20,20,0,0.01,0.0071910156882105,0.9996246156518744
300,1,10,10,20,20,1,0.01,0.1209514285345931,0.982296540209879
300,5,2,2,20,20,0,0.01,0.2884389969749137,0.9848589776890172
300,5,2,2,20,20,1,0.01,0.3702089559796288,0.9810346759816144
300,5,2,6,20,20,0,0.01,0.2074727148197254,0.9856066565905192
300,5,2,6,20,20,1,0.01,0.3852569482774321,0.9747884828871036
300,5,2,10,20,20,0,0.01,0.3340487301021383,0.985786972842565
300,5,2,10,20,20,1,0.01,0.5829899969845986,0.9672622621507996
300,5,5,2,20,20,0,0.01,0.2198798182478458,0.9720206438206992
300,5,5,2,20,20,1,0.01,0.2579251497163685,0.9671460780454756
300,5,5,6,20,20,0,0.01,0.2687751290462756,0.9430411578483768
300,5,5,6,20,20,1,0.01,0.3326702948846364,0.918774699391146
300,5,5,10,20,20,0,0.01,0.3317908151737375,0.9545465952940808
300,5,5,10,20,20,1,0.01,0.4833949394560652,0.9331481121719924
300,5,10,2,20,20,0,0.01,0.2075388990063305,0.9633375943631076
300,5,10,2,20,20,1,0.01,0.2141618526831732,0.9588524786770452
300,5,10,6,20,20,0,0.01,0.253173273400505,0.9035432544528944
300,5,10,6,20,20,1,0.01,0.3179768865376621,0.8827114295403525
300,5,10,10,20,20,0,0.01,0.3481066709807788,0.9241633280773998
300,5,10,10,20,20,1,0.01,0.5201361712396829,0.8673953456054504
300,10,2,2,20,20,0,0.01,0.2374277225982039,0.987796362925091
300,10,2,2,20,20,1,0.01,0.2647953049658104,0.9867846421749952
300,10,2,6,20,20,0,0.01,0.2821965604125986,0.9798450395205908
300,10,2,6,20,20,1,0.01,0.4056714341111022,0.9745111177630166
300,10,2,10,20,20,0,0.01,0.451847797358722,0.9837191092634694
300,10,2,10,20,20,1,0.01,0.5753128930722392,0.9768893338816798
300,10,5,2,20,20,0,0.01,0.2043676833478675,0.9724001507565936
300,10,5,2,20,20,1,0.01,0.2174244769972649,0.971485526678314
300,10,5,6,20,20,0,0.01,0.2784254660375384,0.9448293434157704
300,10,5,6,20,20,1,0.01,0.3515039829873552,0.9300256238448787
300,10,5,10,20,20,0,0.01,0.4672696330059279,0.9576147679194424
300,10,5,10,20,20,1,0.01,0.6123130824289926,0.9333663751232188
300,10,10,2,20,20,0,0.01,0.1547240358078106,0.9660297361778802
300,10,10,2,20,20,1,0.01,0.209500921321846,0.9584413861523068
300,10,10,6,20,20,0,0.01,0.2353040306288735,0.9238060756676294
300,10,10,6,20,20,1,0.01,0.301437671107819,0.8943541453513625
300,10,10,10,20,20,0,0.01,0.5420823872285195,0.9219611614188634
300,10,10,10,20,20,1,0.01,0.6508230274200502,0.9024838635778848
400,1,2,2,20,20,0,0.01,0.0,1.0
400,1,2,2,20,20,1,0.01,0.1946722139429002,0.9966073123922886
400,1,2,6,20,20,0,0.01,0.0,1.0
400,1,2,6,20,20,1,0.01,0.0477432499430271,0.999773300451384
400,1,2,10,20,20,0,0.01,0.0,1.0
400,1,2,10,20,20,1,0.01,0.1425277777686574,0.9923521862568162
400,1,5,2,20,20,0,0.01,0.0741447076797719,0.9976052248702229
400,1,5,2,20,20,1,0.01,0.3667247604571978,0.9867804833150507
400,1,5,6,20,20,0,0.01,0.0190594651592274,0.9993605400864068
400,1,5,6,20,20,1,0.01,0.1755703080652022,0.9849279025564373
400,1,5,10,20,20,0,0.01,0.0,1.0
400,1,5,10,20,20,1,0.01,0.1031141757998916,0.9904587391999146
400,1,10,2,20,20,0,0.01,0.0,1.0
400,1,10,2,20,20,1,0.01,0.2630435316409072,0.9890571967623628
400,1,10,6,20,20,0,0.01,0.0363754935307729,0.9982290023590414
400,1,10,6,20,20,1,0.01,0.1602941176539301,0.9849435135758184
400,1,10,10,20,20,0,0.01,0.0005637270950221,0.999999141535161
400,1,10,10,20,20,1,0.01,0.0298364506773957,0.9996175718225542
400,5,2,2,20,20,0,0.01,0.2815056327099056,0.9956660226236036
400,5,2,2,20,20,1,0.01,0.3746748418823409,0.9929435668194648
400,5,2,6,20,20,0,0.01,0.1286289035503305,0.9966920721912224
400,5,2,6,20,20,1,0.01,0.2643512871031858,0.9928781069092928
400,5,2,10,20,20,0,0.01,0.1874120464629863,0.9951084870876382
400,5,2,10,20,20,1,0.01,0.3791886758603562,0.9889167529619144
400,5,5,2,20,20,0,0.01,0.211091123935946,0.9901271744353484
400,5,5,2,20,20,1,0.01,0.2553157195070504,0.9885390826275676
400,5,5,6,20,20,0,0.01,0.1906640829216223,0.9854962328389328
400,5,5,6,20,20,1,0.01,0.2510163560195232,0.9749842136513248
400,5,5,10,20,20,0,0.01,0.1765219044078235,0.985438006193106
400,5,5,10,20,20,1,0.01,0.2644320890087059,0.9775105336967058
400,5,10,2,20,20,0,0.01,0.2048163571395181,0.9852434811997336
400,5,10,2,20,20,1,0.01,0.2093645132614858,0.9862831587262614
400,5,10,6,20,20,0,0.01,0.1928757860219392,0.9674185564091042
400,5,10,6,20,20,1,0.01,0.2388300611240441,0.9596695155983068
400,5,10,10,20,20,0,0.01,0.1747887715562675,0.9744087696074488
400,5,10,10,20,20,1,0.01,0.3210087842320461,0.9450981817494108
400,10,2,2,20,20,0,0.01,0.2348329533015589,0.9954799732464612
400,10,2,2,20,20,1,0.01,0.2609153091071069,0.994615992245414
400,10,2,6,20,20,0,0.01,0.1931133918447512,0.9942941845058424
400,10,2,6,20,20,1,0.01,0.2619814865514979,0.9938285916667676
400,10,2,10,20,20,0,0.01,0.2516124997568917,0.9942517037718572
400,10,2,10,20,20,1,0.01,0.3588337948976198,0.9925265119553396
400,10,5,2,20,20,0,0.01,0.2005467854184495,0.9911419608805702
400,10,5,2,20,20,1,0.01,0.2069184199765871,0.9908081148931102
400,10,5,6,20,20,0,0.01,0.1798136631905965,0.9842709430354318
400,10,5,6,20,20,1,0.01,0.2302700619429128,0.9797389935447304
400,10,5,10,20,20,0,0.01,0.2378296633145913,0.9859324599332132
400,10,5,10,20,20,1,0.01,0.3708743263801405,0.9754787676575144
400,10,10,2,20,20,0,0.01,0.156957873507827,0.987120911534585
400,10,10,2,20,20,1,0.01,0.2078814968133756,0.9851672137275732
400,10,10,6,20,20,0,0.01,0.146188455578824,0.9750855588991147
400,10,10,6,20,20,1,0.01,0.1995662437663981,0.9645515567509788
400,10,10,10,20,20,0,0.01,0.2831764913881813,0.9724348126696852
400,10,10,10,20,20,1,0.01,0.3826485997362861,0.9597353892992542
500,1,2,2,20,20,0,0.01,0.0,1.0
500,1,2,2,20,20,1,0.01,0.1946996082295429,0.99892129407969
500,1,2,6,20,20,0,0.01,0.0,1.0
500,1,2,6,20,20,1,0.01,0.0063215528480036,0.9999987035178046
500,1,2,10,20,20,0,0.01,0.0,1.0
500,1,2,10,20,20,1,0.01,0.1065693014965919,0.997190891011038
500,1,5,2,20,20,0,0.01,0.0555910554651821,0.9998142382412054
500,1,5,2,20,20,1,0.01,0.3493071530854538,0.9956164836192836
500,1,5,6,20,20,0,0.01,0.0075996291698223,0.9999908871679054
500,1,5,6,20,20,1,0.01,0.1027538542172215,0.9943414804118966
500,1,5,10,20,20,0,0.01,0.0,1.0
500,1,5,10,20,20,1,0.01,0.0542218306317542,0.9959548670055732
500,1,10,2,20,20,0,0.01,0.0,1.0
500,1,10,2,20,20,1,0.01,0.2587021698698968,0.9962824314705848
500,1,10,6,20,20,0,0.01,0.0175499402306308,0.9997536874661488
500,1,10,6,20,20,1,0.01,0.0980664519679372,0.99558448595347
500,1,10,10,20,20,0,0.01,0.0,1.0
500,1,10,10,20,20,1,0.01,0.0035206088312734,0.9999949024570444
500,5,2,2,20,20,0,0.01,0.2417182158327449,0.9988895631674471
500,5,2,2,20,20,1,0.01,0.3522386456673043,0.997763915701484
500,5,2,6,20,20,0,0.01,0.070963370956726,0.9993661462371476
500,5,2,6,20,20,1,0.01,0.1655067143156521,0.9978551314389416
500,5,2,10,20,20,0,0.01,0.1210466660988028,0.9983437673992872
500,5,2,10,20,20,1,0.01,0.222229874655648,0.9969627862683016
500,5,5,2,20,20,0,0.01,0.1785624721855284,0.9967905014163028
500,5,5,2,20,20,1,0.01,0.2312007867891696,0.9964569153612416
500,5,5,6,20,20,0,0.01,0.1097833797971687,0.9971116926124772
500,5,5,6,20,20,1,0.01,0.1704550295802365,0.9940706726273472
500,5,5,10,20,20,0,0.01,0.0981328643193938,0.9950931822375774
500,5,5,10,20,20,1,0.01,0.1438053624852381,0.9911908365808304
500,5,10,2,20,20,0,0.01,0.1952570637686496,0.9951942695120428
500,5,10,2,20,20,1,0.01,0.1962564870086605,0.99568410604624
500,5,10,6,20,20,0,0.01,0.1334689714698295,0.9904723893699487
500,5,10,6,20,20,1,0.01,0.1670639340811726,0.9899391563452298
500,5,10,10,20,20,0,0.01,0.0833199923443387,0.993516069879444
500,5,10,10,20,20,1,0.01,0.1878226657568526,0.9826524399565066
500,10,2,2,20,20,0,0.01,0.2166528268107833,0.998438777026114
500,10,2,2,20,20,1,0.01,0.2485202731022421,0.998077431574166
500,10,2,6,20,20,0,0.01,0.1206815291413416,0.998370103588875
500,10,2,6,20,20,1,0.01,0.1462338459877753,0.9983670496584672
500,10,2,10,20,20,0,0.01,0.1391585041928587,0.9982399852703808
500,10,2,10,20,20,1,0.01,0.2011146868725446,0.9974022811385158
500,10,5,2,20,20,0,0.01,0.1744026128380302,0.9971109502690826
500,10,5,2,20,20,1,0.01,0.184298568033192,0.9968761116044368
500,10,5,6,20,20,0,0.01,0.1023073520481924,0.9963044782983402
500,10,5,6,20,20,1,0.01,0.1328473604690926,0.9942482757814132
500,10,5,10,20,20,0,0.01,0.1145304282075701,0.9960596427806252
500,10,5,10,20,20,1,0.01,0.205246908370431,0.991800487642563
500,10,10,2,20,20,0,0.01,0.1459515094131052,0.9954382670215832
500,10,10,2,20,20,1,0.01,0.1872156981364612,0.9955583399705912
500,10,10,6,20,20,0,0.01,0.0849462521901837,0.9938520751781734
500,10,10,6,20,20,1,0.01,0.1266349044990945,0.9900593818196076
